-0.1 	0.0099 	-4.5739779e-20 	0.0015174121 	-0.00014343253 	-2.8639749e-07 	0.00069902347 	6.3796225e-07 	0.00011606756
-5.9305859e-17 	0.1385 	-3.0357661e-18 	0.0013701238 	-0.00039232275 	1.4231175e-07 	0.0013697853 	-7.3939164e-07 	9.4798624e-05
0.1 	0.1811 	-3.0357661e-18 	0.0011488902 	-0.00029971641 	-4.8608222e-08 	0.0017678383 	-3.9294171e-07 	0.00012232376
0.2 	0.214 	-8.6736174e-19 	0.001125965 	-0.00013565179 	2.6912225e-08 	0.0019463329 	1.7474362e-06 	0.000144329
0.3 	0.2333 	-3.9031278e-18 	0.0010994842 	0.00021960367 	3.2298132e-05 	0.0019641401 	-0.00010952611 	0.00053549353
0.4 	0.2651 	-6.0715322e-18 	0.0011950459 	0.00010432918 	-1.0278079e-05 	0.0018834674 	2.9750251e-05 	9.3950148e-05
0.5 	0.2921 	-7.0202091e-18 	0.001348908 	2.026995e-05 	-7.4692438e-05 	0.0016738974 	0.00034428455 	0.00071210946
0.6 	0.3156 	-2.2985086e-17 	0.001350903 	5.6184206e-05 	-2.8009318e-05 	0.0016961074 	0.00013687029 	0.00027924535
0.7 	0.3364 	-2.6020852e-17 	0.0012695204 	0.00013419351 	-1.4440893e-05 	0.0018184283 	4.729362e-05 	0.00049326639
0.8 	0.3548 	-2.1033522e-17 	0.0013017672 	-0.00018076777 	5.1849892e-05 	0.0018012126 	-0.00037051792 	0.00088657403
0.9 	0.3714 	-1.3010426e-17 	0.0015023014 	-0.00035795368 	3.7468004e-05 	0.0014486511 	-0.00030927467 	0.0007965605
1 	0.3863 	-2.0816682e-17 	0.001567883 	-0.00048085836 	1.0783865e-05 	0.0013935035 	-0.00010759545 	0.00040346567
1.1 	0.3998 	-2.4286129e-17 	0.0016038162 	-0.00058301049 	-1.0659116e-06 	0.0014023038 	-1.5861053e-06 	9.8048925e-06
